 6457.00 3.05E-5 5.69E-5
 6494.00 3.04E-5 5.66E-5
 6531.00 3.02E-5 5.63E-5
 6569.00 3.01E-5 5.61E-5
 6607.00 3.00E-5 5.58E-5
 6645.00 2.99E-5 5.56E-5
 6683.00 2.97E-5 5.53E-5
 6722.00 2.96E-5 5.50E-5
 6761.00 2.94E-5 5.48E-5
 6800.00 2.93E-5 5.45E-5
 6839.00 2.92E-5 5.43E-5
 6879.00 2.90E-5 5.40E-5
 6918.00 2.89E-5 5.38E-5
 6958.00 2.88E-5 5.35E-5
 6998.00 2.86E-5 5.33E-5
 7039.00 2.85E-5 5.30E-5
 7079.00 2.83E-5 5.28E-5
 7120.00 2.82E-5 5.25E-5
 7161.00 2.81E-5 5.23E-5
 7203.00 2.79E-5 5.20E-5
 7244.00 2.78E-5 5.18E-5
 7286.00 2.77E-5 5.15E-5
 7328.00 2.76E-5 5.13E-5
 7371.00 2.74E-5 5.10E-5
 7413.00 2.73E-5 5.08E-5
 7456.00 2.72E-5 5.06E-5
 7499.00 2.70E-5 5.03E-5
 7542.00 2.69E-5 5.01E-5
 7586.00 2.68E-5 4.98E-5
 7630.00 2.67E-5 4.96E-5
 7674.00 2.65E-5 4.94E-5
 7718.00 2.64E-5 4.91E-5
 7762.00 2.63E-5 4.89E-5
 7807.00 2.62E-5 4.87E-5
 7852.00 2.60E-5 4.84E-5
 7898.00 2.59E-5 4.82E-5
 7943.00 2.58E-5 4.80E-5
 7989.00 2.56E-5 4.77E-5
 8035.00 2.55E-5 4.75E-5
 8082.00 2.54E-5 4.73E-5
 8128.00 2.53E-5 4.71E-5
 8175.00 2.52E-5 4.68E-5
 8222.00 2.50E-5 4.66E-5
 8270.00 2.49E-5 4.64E-5
 8318.00 2.48E-5 4.61E-5
 8366.00 2.47E-5 4.59E-5
 8414.00 2.45E-5 4.57E-5
 8463.00 2.44E-5 4.55E-5
 8511.00 2.43E-5 4.52E-5
 8561.00 2.42E-5 4.50E-5
 8610.00 2.41E-5 4.48E-5
 8660.00 2.39E-5 4.46E-5
 8710.00 2.38E-5 4.44E-5
 8760.00 2.37E-5 4.41E-5
 8810.00 2.36E-5 4.39E-5
 8861.00 2.35E-5 4.37E-5
 8913.00 2.33E-5 4.35E-5
 8964.00 2.32E-5 4.33E-5
 9016.00 2.31E-5 4.30E-5
 9068.00 2.30E-5 4.28E-5
 9120.00 2.29E-5 4.26E-5
 9173.00 2.28E-5 4.24E-5
 9226.00 2.27E-5 4.22E-5
 9279.00 2.26E-5 4.20E-5
 9333.00 2.24E-5 4.18E-5
 9386.00 2.23E-5 4.16E-5
 9441.00 2.22E-5 4.13E-5
 9495.00 2.21E-5 4.11E-5
 9550.00 2.20E-5 4.09E-5
 9605.00 2.19E-5 4.07E-5
 9661.00 2.18E-5 4.05E-5
 9716.00 2.17E-5 4.03E-5
 9772.00 2.15E-5 4.01E-5
 9829.00 2.14E-5 3.99E-5
 9886.00 2.13E-5 3.97E-5
 9943.00 2.12E-5 3.95E-5
10000.00 2.11E-5 3.93E-5
